headline,body,text,category,label
fursad shaqo shirkadda somtel oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto hobyo fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo shirkadda somtel oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto hobyo fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
war deg deg ah daawo khatar ah oo lagu arkay afgooye,dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,war deg deg ah daawo khatar ah oo lagu arkay afgooye dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,Health,0 = Fake News
war deg deg ah golaha wasiirada oo kismaayo kaga dhawaaqay iscasilaad,warar laga helay kismaayo ayaa sheegaya in golaha wasiirada uu xilka ka degay cadaadis siyaasadeed awgiis,war deg deg ah golaha wasiirada oo kismaayo kaga dhawaaqay iscasilaad warar laga helay kismaayo ayaa sheegaya in golaha wasiirada uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo eyl,ururka midowga afrika ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo eyl ururka midowga afrika ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada garbahaarey,ilo wareedyo ayaa xaqiijiyay in bangiga dhexe iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada garbahaarey ilo wareedyo ayaa xaqiijiyay in bangiga dhexe iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada qardho,ilo wareedyo ayaa xaqiijiyay in guddiga doorashada iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada qardho ilo wareedyo ayaa xaqiijiyay in guddiga doorashada iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
deg deg bandow lagu soo rogay melbourne,ururka midowga afrika ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay melbourne ururka midowga afrika ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
mucijisada ka dhacday helsinki qof dhintay oo hadlay,kumanaan qof ayaa isugu soo baxay si ay u arkaan arrintan layaabka leh,mucijisada ka dhacday helsinki qof dhintay oo hadlay kumanaan qof ayaa isugu soo baxay si ay u arkaan arrintan layaabka leh,Social,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada laascaanood,ilo wareedyo ayaa xaqiijiyay in golaha wasiirada iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada laascaanood ilo wareedyo ayaa xaqiijiyay in golaha wasiirada iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
kulan qarsoodi ah oo ceelwaaq ku dhexmaray maamulka jubaland,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo ceelwaaq ku dhexmaray maamulka jubaland ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
fursad shaqo guddiga doorashada oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto afgooye fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo guddiga doorashada oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto afgooye fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
deg deg bandow lagu soo rogay qardho,wasaaradda waxbarashada ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay qardho wasaaradda waxbarashada ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
fiiri muuqaalka maamulka hirshabelle oo ottawa kaga dhawaaqay iscasilaad,warar laga helay ottawa ayaa sheegaya in maamulka hirshabelle uu xilka ka degay cadaadis siyaasadeed awgiis,fiiri muuqaalka maamulka hirshabelle oo ottawa kaga dhawaaqay iscasilaad warar laga helay ottawa ayaa sheegaya in maamulka hirshabelle uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
deg deg bandow lagu soo rogay boosaaso,shirkadda isgaarsiinta ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay boosaaso shirkadda isgaarsiinta ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
kulan qarsoodi ah oo qardho ku dhexmaray guddoomiyaha baarlamaanka,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo qardho ku dhexmaray guddoomiyaha baarlamaanka ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
sir culus bangiga adduunka oo ottawa kaga dhawaaqay iscasilaad,warar laga helay ottawa ayaa sheegaya in bangiga adduunka uu xilka ka degay cadaadis siyaasadeed awgiis,sir culus bangiga adduunka oo ottawa kaga dhawaaqay iscasilaad warar laga helay ottawa ayaa sheegaya in bangiga adduunka uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo minneapolis,qaramada midoobay ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo minneapolis qaramada midoobay ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
deg deg bandow lagu soo rogay doha,wasaaradda arrimaha gudaha ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay doha wasaaradda arrimaha gudaha ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
kulan qarsoodi ah oo galkacyo ku dhexmaray shirkadda somtel,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo galkacyo ku dhexmaray shirkadda somtel ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada guriceel,ilo wareedyo ayaa xaqiijiyay in midowga yurub iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada guriceel ilo wareedyo ayaa xaqiijiyay in midowga yurub iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
digniin caafimaad oo laga soo saaray balcad,musharax madaxweyne ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray balcad musharax madaxweyne ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada cape town,ilo wareedyo ayaa xaqiijiyay in golaha wasiirada iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada cape town ilo wareedyo ayaa xaqiijiyay in golaha wasiirada iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
hel lacag dhan adigoo gurigaaga jooga helsinki,kaliya waxaad u baahan tahay inaad la wadaagto fariintan qof oo kale oo whatsappkaaga ku jira,hel lacag dhan adigoo gurigaaga jooga helsinki kaliya waxaad u baahan tahay inaad la wadaagto fariintan qof oo kale oo whatsappkaaga ku jira,Scams,0 = Fake News
ciidamo dheeri ah oo la dhoobay wadooyinka baydhabo,sababta ayaa lagu sheegay in lagu adkeynayo ammaanka ka dib warar laga helay sirdoonka,ciidamo dheeri ah oo la dhoobay wadooyinka baydhabo sababta ayaa lagu sheegay in lagu adkeynayo ammaanka ka dib warar laga helay sirdoonka,Security,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo guriceel,maamulka hirshabelle ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo guriceel maamulka hirshabelle ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
tiktok iyo facebook oo laga mamnuucay columbus laga bilaabo berri,goaankan ayaa yimid ka dib markii wasaaradu ay sheegtay in la ilaalinayo anshaxa,tiktok iyo facebook oo laga mamnuucay columbus laga bilaabo berri goaankan ayaa yimid ka dib markii wasaaradu ay sheegtay in la ilaalinayo anshaxa,Technology,0 = Fake News
dhagayso cod sir ah maamulka gobolka oo doha kaga dhawaaqay iscasilaad,warar laga helay doha ayaa sheegaya in maamulka gobolka uu xilka ka degay cadaadis siyaasadeed awgiis,dhagayso cod sir ah maamulka gobolka oo doha kaga dhawaaqay iscasilaad warar laga helay doha ayaa sheegaya in maamulka gobolka uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
digniin caafimaad oo laga soo saaray oslo,maamulka koonfur galbeed ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray oslo maamulka koonfur galbeed ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
kulan qarsoodi ah oo hobyo ku dhexmaray maamulka hirshabelle,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo hobyo ku dhexmaray maamulka hirshabelle ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada ceelwaaq,ilo wareedyo ayaa xaqiijiyay in maamulka hirshabelle iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada ceelwaaq ilo wareedyo ayaa xaqiijiyay in maamulka hirshabelle iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
fursad shaqo golaha wasiirada oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto london fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo golaha wasiirada oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto london fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
deg deg bandow lagu soo rogay london,shirkadda somtel ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay london shirkadda somtel ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
deg deg bandow lagu soo rogay cape town,wasaaradda waxbarashada ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay cape town wasaaradda waxbarashada ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo dubai,bangiga dhexe ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo dubai bangiga dhexe ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
digniin caafimaad oo laga soo saaray badhan,ururka midowga afrika ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray badhan ururka midowga afrika ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
digniin caafimaad oo laga soo saaray balanbale,golaha wasiirada ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray balanbale golaha wasiirada ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
digniin caafimaad oo laga soo saaray boosaaso,wasaaradda arrimaha gudaha ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray boosaaso wasaaradda arrimaha gudaha ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
kulan qarsoodi ah oo garowe ku dhexmaray guddoomiyaha baarlamaanka,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo garowe ku dhexmaray guddoomiyaha baarlamaanka ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
sare u kac ku yimid qiimaha sarifka ee nairobi,ganacsatada ayaa bilaabay inay diidaan lacagta dalka ka dib markii golaha wasiirada uu soo saaray amar cusub,sare u kac ku yimid qiimaha sarifka ee nairobi ganacsatada ayaa bilaabay inay diidaan lacagta dalka ka dib markii golaha wasiirada uu soo saaray amar cusub,Finance,0 = Fake News
fursad shaqo ururka midowga afrika oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto muqdisho fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo ururka midowga afrika oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto muqdisho fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
sare u kac ku yimid qiimaha sarifka ee jowhar,ganacsatada ayaa bilaabay inay diidaan lacagta dalka ka dib markii wasaaradda arrimaha gudaha uu soo saaray amar cusub,sare u kac ku yimid qiimaha sarifka ee jowhar ganacsatada ayaa bilaabay inay diidaan lacagta dalka ka dib markii wasaaradda arrimaha gudaha uu soo saaray amar cusub,Finance,0 = Fake News
mucijisada ka dhacday dhuusamareeb qof dhintay oo hadlay,kumanaan qof ayaa isugu soo baxay si ay u arkaan arrintan layaabka leh,mucijisada ka dhacday dhuusamareeb qof dhintay oo hadlay kumanaan qof ayaa isugu soo baxay si ay u arkaan arrintan layaabka leh,Social,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo burtinle,ururka suxufiyiinta ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo burtinle ururka suxufiyiinta ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
fursad shaqo shirkadda isgaarsiinta oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto balanbale fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo shirkadda isgaarsiinta oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto balanbale fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
digniin caafimaad oo laga soo saaray columbus,wasaaradda waxbarashada ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray columbus wasaaradda waxbarashada ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
mashruuc weyn oo dib loogu dhisayo wadooyinka badhan,maamulka deegaanka ayaa xadhiga ka jaray mashruuc ku kacaya malaayiin dollar,mashruuc weyn oo dib loogu dhisayo wadooyinka badhan maamulka deegaanka ayaa xadhiga ka jaray mashruuc ku kacaya malaayiin dollar,Development,0 = Fake News
fadeexadii ugu weyneyd maamulka hirshabelle oo stockholm kaga dhawaaqay iscasilaad,warar laga helay stockholm ayaa sheegaya in maamulka hirshabelle uu xilka ka degay cadaadis siyaasadeed awgiis,fadeexadii ugu weyneyd maamulka hirshabelle oo stockholm kaga dhawaaqay iscasilaad warar laga helay stockholm ayaa sheegaya in maamulka hirshabelle uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
digniin caafimaad oo laga soo saaray qardho,hayadda sirdoonka nisa ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray qardho hayadda sirdoonka nisa ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
akhriso xogtan daawo khatar ah oo lagu arkay afgooye,dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,akhriso xogtan daawo khatar ah oo lagu arkay afgooye dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,Health,0 = Fake News
kulan qarsoodi ah oo dubai ku dhexmaray hayadda sirdoonka nisa,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo dubai ku dhexmaray hayadda sirdoonka nisa ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
kulan qarsoodi ah oo las khoray ku dhexmaray golaha wasiirada,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo las khoray ku dhexmaray golaha wasiirada ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
tiktok iyo facebook oo laga mamnuucay oslo laga bilaabo berri,goaankan ayaa yimid ka dib markii wasaaradu ay sheegtay in la ilaalinayo anshaxa,tiktok iyo facebook oo laga mamnuucay oslo laga bilaabo berri goaankan ayaa yimid ka dib markii wasaaradu ay sheegtay in la ilaalinayo anshaxa,Technology,0 = Fake News
kulan qarsoodi ah oo minneapolis ku dhexmaray maamulka koonfur galbeed,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo minneapolis ku dhexmaray maamulka koonfur galbeed ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
digniin caafimaad oo laga soo saaray muqdisho,musharax madaxweyne ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray muqdisho musharax madaxweyne ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
sare u kac ku yimid qiimaha sarifka ee seattle,ganacsatada ayaa bilaabay inay diidaan lacagta dalka ka dib markii maamulka koonfur galbeed uu soo saaray amar cusub,sare u kac ku yimid qiimaha sarifka ee seattle ganacsatada ayaa bilaabay inay diidaan lacagta dalka ka dib markii maamulka koonfur galbeed uu soo saaray amar cusub,Finance,0 = Fake News
khasnadda shirkadda hormuud oo laga helay wax isdabamarin dhan milyan,baaris hordhac ah ayaa muujinaysa in lacago badan loo leexiyay akoono ka baxsan eyl,khasnadda shirkadda hormuud oo laga helay wax isdabamarin dhan milyan baaris hordhac ah ayaa muujinaysa in lacago badan loo leexiyay akoono ka baxsan eyl,Finance,0 = Fake News
kulan qarsoodi ah oo beledweyne ku dhexmaray wasaaradda arrimaha gudaha,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo beledweyne ku dhexmaray wasaaradda arrimaha gudaha ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
ciidamo dheeri ah oo la dhoobay wadooyinka stockholm,sababta ayaa lagu sheegay in lagu adkeynayo ammaanka ka dib warar laga helay sirdoonka,ciidamo dheeri ah oo la dhoobay wadooyinka stockholm sababta ayaa lagu sheegay in lagu adkeynayo ammaanka ka dib warar laga helay sirdoonka,Security,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada balanbale,ilo wareedyo ayaa xaqiijiyay in xiriirka kubadda cagta iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada balanbale ilo wareedyo ayaa xaqiijiyay in xiriirka kubadda cagta iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
deg deg bandow lagu soo rogay istanbul,ururka suxufiyiinta ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay istanbul ururka suxufiyiinta ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
